sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
1000,1,C,,Accountant,,,,Information about the relevant external accountant,gl-bus,0,Accountant,BU08a,/BU08a,$.Accountant,Accnt,【会計士情報】,関連する外部会計士に関する情報。,
1001,2,A,,Name,Name,0..1,,Name of the accountant,gl-bus,0,Accountant,BU08a_01,/BU08a/BU08a_01,$.Accountant.Name,Accnt.Nam,会計士名,会計士の名前。,
1002,2,A,,Type of Engagement,Name,0..1,,Type of engagement being performed by external accountant,gl-bus,0,Accountant,BU08a_02,/BU08a/BU08a_02,$.Accountant.Type of Engagement,Accnt.TypOfEnggm,契約種別,"外部会計士によって実行される契約の種別。
[設定値のリスト]
(audit：監査)、(review：検査)、(compilation：調整)、(tax：税)、(other：その他) ",
1003,2,A,,Type of Engagement Description,Text,0..1,,Free format description of the type of engagement,gl-bus,0,Accountant,BU08a_03,/BU08a/BU08a_03,$.Accountant.Type of Engagement Description,Accnt.TypOfEnggmDscr,契約種別説明,契約種別の説明。,
1004,2,A,,Contact Type,Name,0..1,,Contact Type for Accountant Contact,gl-bus,0,Accountant,BU08a_04,/BU08a/BU08a_04,$.Accountant.Contact Type,Accnt.CntTyp,会計士担当者役割,会計士の担当者の種別,
1005,2,A,,Location ID cross reference,Char,0..1,,This code is used to associate the contact with a specific location for the Accountant. Its value should be the same as that of the accountantAddressLocationIdentifier,gl-bus,0,Accountant,BU08a_05,/BU08a/BU08a_05,$.Accountant.Location ID cross reference,Accnt.LctIdCrssRef,会計士所在地相互参照情報,"担当者と会計士の所在地情報を関係付けるためのコード。
accountantAddressLocationIdentifierと同じ値であるべき。",
1006,2,C,,Address,,0..*,,Address structure for the reporting entity,gl-bus,0,Address,BU04a,/BU08a/BU04a,$.Accountant.Address,Accnt.Adr,【住所】,報告事業体の住所構造体。,
1007,3,A,,Name,Name,0..1,,Name of organization used at this address,gl-bus,0,Address,BU04a_01,/BU08a/BU04a/BU04a_01,$.Accountant.Address.Name,Accnt.Adr.Nam,住所名,この住所で使用される組織の名前。,
1008,3,A,,Description,Text,0..1,,"Description of the address, such as Mailing, Physical, Investor Relations, etc.",gl-bus,0,Address,BU04a_02,/BU08a/BU04a/BU04a_02,$.Accountant.Address.Description,Accnt.Adr.Dscr,住所説明,住所の説明。郵送先、実体、投資家向けなど。,
1009,3,A,,Purpose,Char,0..1,,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",gl-bus,0,Address,BU04a_03,/BU08a/BU04a/BU04a_03,$.Accountant.Address.Purpose,Accnt.Adr.Prps,住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々の識別子により、住所の用途を識別する。,
1010,3,A,,Location Identifier,Char,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-bus,0,Address,BU04a_04,/BU08a/BU04a/BU04a_04,$.Accountant.Address.Location Identifier,Accnt.Adr.LctIdntf,所在地識別子,位置を識別したり、窓口や取引と関係付けるコード。,
1011,3,A,,Building Number,Char,0..1,,Building Number,gl-bus,0,Address,BU04a_05,/BU08a/BU04a/BU04a_05,$.Accountant.Address.Building Number,Accnt.Adr.BldngNr,建物番号,建物番号。,
1012,3,A,,Street,Name,0..1,,Street address,gl-bus,0,Address,BU04a_06,/BU08a/BU04a/BU04a_06,$.Accountant.Address.Street,Accnt.Adr.Strt,通り,住所の通り。,
1013,3,A,,Detail,Name,0..1,,Address Detail,gl-bus,0,Address,BU04a_07,/BU08a/BU04a/BU04a_07,$.Accountant.Address.Detail,Accnt.Adr.Detl,住所詳細,住所詳細。,
1014,3,A,,City,Name,0..1,,City or town of the address.,gl-bus,0,Address,BU04a_08,/BU08a/BU04a/BU04a_08,$.Accountant.Address.City,Accnt.Adr.Cty,都市,住所の都市や町。,
1015,3,A,,State or Province,Name,0..1,,"State, province or region of the address.",gl-bus,0,Address,BU04a_09,/BU08a/BU04a/BU04a_09,$.Accountant.Address.State or Province,Accnt.Adr.SttOrPrvnc,州,住所の州や地方。,
1016,3,A,,Zip or Postal Code,Char,0..1,,Zip or other postal code of the address.,gl-bus,0,Address,BU04a_10,/BU08a/BU04a/BU04a_10,$.Accountant.Address.Zip or Postal Code,Accnt.Adr.ZpOrPstlCd,郵便番号,住所の郵便番号。,
1017,3,A,,Country,Char,0..1,,Country of the address.,gl-bus,0,Address,BU04a_11,/BU08a/BU04a/BU04a_11,$.Accountant.Address.Country,Accnt.Adr.Cntry,国,住所の国。,
1018,2,C,,Contact,,0..*,,Information about contacts.,gl-bus,0,Contact,BU06a,/BU08a/BU06a,$.Accountant.Contact,Accnt.Cnt,【担当者情報】,担当者に関する情報。,
1019,3,A,,Prefix,Char,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-bus,0,Contact,BU06a_01,/BU08a/BU06a/BU06a_01,$.Accountant.Contact.Prefix,Accnt.Cnt.Prfx,敬称,敬称(Dr.、Mr.、Mrs.など),
1020,3,A,,Last Name,Name,0..1,,Last or family name,gl-bus,0,Contact,BU06a_02,/BU08a/BU06a/BU06a_02,$.Accountant.Contact.Last Name,Accnt.Cnt.LastNam,姓,姓,
1021,3,A,,First Name,Name,0..1,,First or given name,gl-bus,0,Contact,BU06a_03,/BU08a/BU06a/BU06a_03,$.Accountant.Contact.First Name,Accnt.Cnt.FrstNam,名,名、クリスチャンネーム,
1022,3,A,,Suffix,Char,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-bus,0,Contact,BU06a_04,/BU08a/BU06a/BU06a_04,$.Accountant.Contact.Suffix,Accnt.Cnt.Sffx,付加名称,付加名称(MD、CPA、Jr.など),
1023,3,A,,Attention Line,Name,0..1,,Attention Line,gl-bus,0,Contact,BU06a_05,/BU08a/BU06a/BU06a_05,$.Accountant.Contact.Attention Line,Accnt.Cnt.AttntLn,アテンションライン,アテンションライン,
1024,3,A,,Position/Role,Name,0..1,,Position or role,gl-bus,0,Contact,BU06a_06,/BU08a/BU06a/BU06a_06,$.Accountant.Contact.Position/Role,Accnt.Cnt.Pstnr,地位/役職,地位や役職。,
1025,3,A,,Role of Contact,Name,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-bus,0,Contact,BU06a_07,/BU08a/BU06a/BU06a_07,$.Accountant.Contact.Role of Contact,Accnt.Cnt.RlOfCnt,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計士。,
1026,3,A,,Location ID cross reference,Name,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-bus,0,Contact,BU06a_08,/BU08a/BU06a/BU06a_08,$.Accountant.Contact.Location ID cross reference,Accnt.Cnt.LctIdCrssRef,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,
1027,3,C,,Phone Number,,0..*,,Primary phone number of the entity.,gl-bus,0,Phone Number,BU01a,/BU08a/BU06a/BU01a,$.Accountant.Contact.Phone Number,Accnt.Cnt.PhnNr,【事業体電話番号】,事業体の主要電話番号情報。,
1028,4,A,,Description,Text,0..1,,"Entity Phone Number Description such as Main, Investor relations.",gl-bus,0,Phone Number,BU01a_01,/BU08a/BU06a/BU01a/BU01a_01,$.Accountant.Contact.Phone Number.Description,Accnt.Cnt.PhnNr.Dscr,事業体電話番号説明,"代表、IR用などの、事業体の電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他) ",
1029,4,A,,Number,Char,0..1,,Phone number referred to in 'phoneNumberDescription',gl-bus,0,Phone Number,BU01a_02,/BU08a/BU06a/BU01a/BU01a_02,$.Accountant.Contact.Phone Number.Number,Accnt.Cnt.PhnNr.Nr,事業体電話番号,phoneNumberDescriptionで示される電話番号。,
1030,3,C,,Fax Number,,0..*,,Tuple for holding company fax information.,gl-bus,0,Fax Number,BU02a,/BU08a/BU06a/BU02a,$.Accountant.Contact.Fax Number,Accnt.Cnt.FaxNr,【事業体FAX番号】,事業体のFAX番号情報のタプル。,
1031,4,A,,Usage,Text,0..1,,"Company fax number usage (e.g. orders, head office, IR)",gl-bus,0,Fax Number,BU02a_01,/BU08a/BU06a/BU02a/BU02a_01,$.Accountant.Contact.Fax Number.Usage,Accnt.Cnt.FaxNr.Usg,事業体FAX番号用途,事業体のFAX番号の用途。(注文、本社、IRなど),
1032,4,A,,Number,Char,0..1,,Company Fax Number,gl-bus,0,Fax Number,BU02a_02,/BU08a/BU06a/BU02a/BU02a_02,$.Accountant.Contact.Fax Number.Number,Accnt.Cnt.FaxNr.Nr,事業体FAX番号,事業体のFAX番号。,
1033,3,C,,Email Address,,0..*,,Tuple for holding company email information.,gl-bus,0,Email Address,BU03a,/BU08a/BU06a/BU03a,$.Accountant.Contact.Email Address,Accnt.Cnt.EmlAdr,【事業体Eメールアドレス】,事業体のEメールアドレス情報のタプル。,
1034,4,A,,Usage,Text,0..1,,"Company email address usage (e.g. orders, head office, IR)",gl-bus,0,Email Address,BU03a_01,/BU08a/BU06a/BU03a/BU03a_01,$.Accountant.Contact.Email Address.Usage,Accnt.Cnt.EmlAdr.Usg,事業体Eメールアドレス用途,事業体のEメールアドレスの用途。(注文、本社、IRなど),
1035,4,A,,Address,Char,0..1,,Company Email Address,gl-bus,0,Email Address,BU03a_02,/BU08a/BU06a/BU03a/BU03a_02,$.Accountant.Contact.Email Address.Address,Accnt.Cnt.EmlAdr.Adr,事業体Eメールアドレス,事業体のEメールアドレス。,
1036,1,C,,Accounting Entries,,,,Root for XBRL GL. No entry made here.,gl-cor,0,Accounting Entries,CO12a,/CO12a,$.Accounting Entries,AccntEntrs,【会計仕訳】,XBRL GLのルート要素。 この要素にはデータは登録されない。,gl-cor:accountingEntries
1037,2,C,,Document Information,,0..*,,Parent for descriptive information about the accountingEntries section in which it is contained.,gl-cor,0,Document Information,CO04a,/CO12a/CO04a,$.Accounting Entries.Document Information,AccntEntrs.DocInfrm,【文書情報】,この会計仕訳に関する情報の親タグ。,gl-cor:documentInfo
1038,3,A,,Document Type,Char,0..1,,"account: information to fill in a chart of accounts file. 
balance: the results of accumulation of a complete and validated list of entries for an account (or a list of account) in a specific period - sometimes called general ledger 
entries:  a list of individual accounting entries, which might be posted/validated or nonposted/validated  
journal: a self-balancing (Dr = Cr) list of entries for a specific period including beginning balance for that period.  
ledger: a complete list of entries for a specific account (or list of accounts) for a specific period; note - debits do not have to equal credits.   
assets: a listing of open receivables, payables, inventory, fixed assets or other information that can be extracted from but are not necessarily included as part of a journal entry.  
trialBalance: the self-balancing (Dr = Cr) result of accumulation of a complete and validated list of entries for the entity in a complete list of accounts in a specific period. 
taxtables:  aids automated interpretation of instances that represent tax tables; 
Tax table are defined by using multiple [taxes] structures to gather the population of codes, authorities and rates; through [taxTableCode] cross-references in the [taxes] structure, these ""master file"" tax tables can be referenced. 
Often sorted by date or by account, these terms have specific, and sometimes different, meanings in different areas. Common practice will drive accounting method/term matches.",gl-cor,0,Document Information,CO04a_01,/CO12a/CO04a/CO04a_01,$.Accounting Entries.Document Information.Document Type,AccntEntrs.DocInfrm.DocTyp,文書種別,"・科目:科目体系ファイルの情報。
・残高:特定の期間について、勘定科目(または勘定科目リスト)の、完了し検証された仕訳リストの累算結果。時に総勘定元帳と呼ばれる。
・仕訳:個々の勘定記入のリスト。転記/検証されていることもあり、されていないこともある。
・仕訳帳:特定の期間における、その期間の開始残高を含む貸借が一致(Dr=Cr)した仕訳のリスト 。
・元帳:特定の期間における特定の勘定科目(または勘定科目リスト)についての、仕訳の全リスト 。注意－貸借が一致する必要はない。
・資産:仕訳記入の一部として必ずしも含まれていないが、そこから抽出可能な売掛金、買掛金、在庫、固定資産、その他の情報のリスト。
・試算表:事業体に対する、特定期間の全勘定科目リストでの、完了し検証された仕訳リストの、貸借が一致（Dr=Cr)した累算結果。
・税率表:税率表をあらわすデータを自動的に解釈できるようにする。税率表は、コード、税務当局情報、レートをあらわす複数のtaxes構造データを使って定義される。taxTableCodeはtaxes構造データ内で相互に参照されるが、これらのマスタファイルが参照可能。
多くの場合、日付または科目によりソートされる。会計処理方法や用語は慣行により適合させる。
[設定値のリスト]
(account：科目)、(balance：残高)、(entries：仕訳)、(journal：仕訳帳)、(ledger：元帳)、(assets：資産)、(trialbalance：試算表)、(taxtables：税率表)、(other：その他)",gl-cor:entriesType
1039,3,A,,Audit Number,Char,0..1,,Unique identifier for this file.,gl-cor,0,Document Information,CO04a_02,/CO12a/CO04a/CO04a_02,$.Accounting Entries.Document Information.Audit Number,AccntEntrs.DocInfrm.AdtNr,監査番号,このファイルの一意識別子。,gl-cor:uniqueID
1040,3,A,,Revises Audit Number,Char,0..1,,"If this batch of information revises a previous batch of information, this field identifies the previous batch that is being revised. 'uniqueID' of the previous batch goes here. Developers should consider exception reporting.",gl-cor,0,Document Information,CO04a_03,/CO12a/CO04a/CO04a_03,$.Accounting Entries.Document Information.Revises Audit Number,AccntEntrs.DocInfrm.RevssAdtNr,改訂前監査番号,この仕訳の束が以前の仕訳の束を改訂する場合に、以前の束を示す。元の文書のuniqueIDが指定される。開発者は、例外報告を考慮すべきである。,gl-cor:revisesUniqueID
1041,3,A,,Action to Take with Previous Data,Char,0..1,,Provides guidance on action to take with previous set of data: supersedes - old data should be considered as obsolete/overwritten; supplements - belongs with that data as if it was included with it.,gl-cor,0,Document Information,CO04a_04,/CO12a/CO04a/CO04a_04,$.Accounting Entries.Document Information.Action to Take with Previous Data,AccntEntrs.DocInfrm.ActnTTakWthPrvsDat,改訂前データ処置,"以前のデータの束に対する操作のガイダンス。 取替え-古いデータを無効にし上書きする。
補完-元々含まれていたかのように、そのデータに所属させる。
[設定値のリスト]
(supplement：補完)、(supersede：取替え)",gl-cor:revisesUniqueIDAction
1042,3,A,,Language,Code,0..1,ISO639,"Primary language of the intellectual content. Where practical, the content of this field should coincide with ISO 639-1988 language codes.",gl-cor,0,Document Information,CO04a_05,/CO12a/CO04a/CO04a_05,$.Accounting Entries.Document Information.Language,AccntEntrs.DocInfrm.Lang,言語,主要言語。 実用的には、このフィールドの内容はISO639-1988言語コードに一致すべきである。,gl-cor:language
1043,3,A,,Creation Date,Date,0..1,,Date/time file was created.,gl-cor,0,Document Information,CO04a_06,/CO12a/CO04a/CO04a_06,$.Accounting Entries.Document Information.Creation Date,AccntEntrs.DocInfrm.CrtnDt,作成日付,ファイルが作成された日付/時間。,gl-cor:creationDate
1044,3,A,,Document Comment,Text,0..1,,Text for entire document.,gl-cor,0,Document Information,CO04a_07,/CO12a/CO04a/CO04a_07,$.Accounting Entries.Document Information.Document Comment,AccntEntrs.DocInfrm.DocCmmnt,文書コメント,文書全体に対する説明文。,gl-cor:entriesComment
1045,3,A,,Period Covered Start,Date,0..1,,"Start of date range for contents. Used as basis for many assumptions about data, including the date as of which open balances are open.",gl-cor,0,Document Information,CO04a_08,/CO12a/CO04a/CO04a_08,$.Accounting Entries.Document Information.Period Covered Start,AccntEntrs.DocInfrm.PerCvrdStrt,対象期間開始日付,内容の日付範囲の開始日。 残高の開始日付などの、データに関する多くの仮定の基礎として使用される。,gl-cor:periodCoveredStart
1046,3,A,,Period Covered End,Date,0..1,,"End of date range for contents. Used as basis for many assumptions about data, including the date as of which open balances are open.",gl-cor,0,Document Information,CO04a_09,/CO12a/CO04a/CO04a_09,$.Accounting Entries.Document Information.Period Covered End,AccntEntrs.DocInfrm.PerCvrdEnd,対象期間終了日付,内容の日付範囲の終了日。 残高の開始日付などの、データに関する多くの仮定の基礎として使用される。,gl-cor:periodCoveredEnd
